2023-06-27 08:44:47.013 [http-nio-5000-exec-3] "POST /recruit/user/login HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/login] from: 127.0.0.1 costs: 173ms
2023-06-27 08:44:47.019 [http-nio-5000-exec-2] "OPTIONS /recruit/user/permissions HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/user/permissions] from: 127.0.0.1 costs: 0ms
2023-06-27 08:44:47.050 [http-nio-5000-exec-7] "GET /recruit/user/permissions HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/user/permissions] from: 127.0.0.1 costs: 26ms
2023-06-27 08:44:47.075 [http-nio-5000-exec-8] "OPTIONS /recruit/user/getGroup/21 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/user/getGroup/21] from: 127.0.0.1 costs: 1ms
2023-06-27 08:44:47.075 [http-nio-5000-exec-4] "OPTIONS /recruit/user/getGroup/21 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/user/getGroup/21] from: 127.0.0.1 costs: 0ms
2023-06-27 08:44:47.087 [http-nio-5000-exec-6] "GET /recruit/user/getGroup/21 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/user/getGroup/21] from: 127.0.0.1 costs: 4ms
2023-06-27 08:44:47.095 [http-nio-5000-exec-10] "GET /recruit/user/getGroup/21 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/user/getGroup/21] from: 127.0.0.1 costs: 3ms
2023-06-27 08:44:47.100 [http-nio-5000-exec-9] "OPTIONS /recruit/application/page/find/21 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/application/page/find/21] from: 127.0.0.1 costs: 0ms
2023-06-27 08:44:47.107 [http-nio-5000-exec-1] "  " INFO  com.recruit.module.message.WebSocket - 【websocket消息】有新的连接，总数为:1
2023-06-27 08:44:47.128 [http-nio-5000-exec-5] "GET /recruit/application/page/find/21 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/application/page/find/21] from: 127.0.0.1 costs: 12ms
2023-06-27 08:44:47.621 [http-nio-5000-exec-3] "  " INFO  com.recruit.module.message.WebSocket - 【websocket消息】有新的连接，总数为:1
2023-06-27 08:45:02.671 [http-nio-5000-exec-4] "GET /recruit/position/page/keyword HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/page/keyword] from: 127.0.0.1 costs: 10ms
2023-06-27 08:45:03.981 [http-nio-5000-exec-8] "OPTIONS /recruit/position/18 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/position/18] from: 127.0.0.1 costs: 0ms
2023-06-27 08:45:03.991 [http-nio-5000-exec-6] "GET /recruit/position/18 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/18] from: 127.0.0.1 costs: 6ms
2023-06-27 08:45:03.999 [http-nio-5000-exec-10] "OPTIONS /recruit/position/hits/18 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/position/hits/18] from: 127.0.0.1 costs: 0ms
2023-06-27 08:45:04.015 [http-nio-5000-exec-9] "PUT /recruit/position/hits/18 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [PUT] -> [/recruit/position/hits/18] from: 127.0.0.1 costs: 11ms
2023-06-27 08:45:04.028 [http-nio-5000-exec-1] "OPTIONS /recruit/user/getID_UserData HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/user/getID_UserData] from: 127.0.0.1 costs: 0ms
2023-06-27 08:45:04.041 [http-nio-5000-exec-5] "POST /recruit/user/getID_UserData HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/getID_UserData] from: 127.0.0.1 costs: 9ms
2023-06-27 08:45:04.060 [http-nio-5000-exec-3] "OPTIONS /recruit/application HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/application] from: 127.0.0.1 costs: 0ms
2023-06-27 08:45:04.071 [http-nio-5000-exec-7] "GET /recruit/application HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/application] from: 127.0.0.1 costs: 5ms
2023-06-27 08:45:05.985 [http-nio-5000-exec-6] "OPTIONS /recruit/notify HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/notify] from: 127.0.0.1 costs: 0ms
2023-06-27 08:45:05.999 [http-nio-5000-exec-10] "GET /recruit/notify HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/notify] from: 127.0.0.1 costs: 8ms
2023-06-27 08:45:08.510 [http-nio-5000-exec-7] "GET /recruit/category HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/category] from: 127.0.0.1 costs: 8ms
2023-06-27 08:45:08.511 [http-nio-5000-exec-2] "GET /recruit/company/find HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/company/find] from: 127.0.0.1 costs: 9ms
2023-06-27 08:45:08.513 [http-nio-5000-exec-5] "GET /recruit/user/getGroup/21 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/user/getGroup/21] from: 127.0.0.1 costs: 10ms
2023-06-27 08:45:08.514 [http-nio-5000-exec-3] "GET /recruit/position/page/keyword HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/page/keyword] from: 127.0.0.1 costs: 14ms
2023-06-27 08:45:08.562 [http-nio-5000-exec-8] "GET /recruit/application/page/find/21 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/application/page/find/21] from: 127.0.0.1 costs: 10ms
2023-06-27 08:45:10.170 [http-nio-5000-exec-4] "OPTIONS /recruit/position/2 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/position/2] from: 127.0.0.1 costs: 0ms
2023-06-27 08:45:10.180 [http-nio-5000-exec-6] "GET /recruit/position/2 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/2] from: 127.0.0.1 costs: 5ms
2023-06-27 08:45:10.189 [http-nio-5000-exec-1] "OPTIONS /recruit/position/hits/2 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/position/hits/2] from: 127.0.0.1 costs: 0ms
2023-06-27 08:45:10.201 [http-nio-5000-exec-9] "PUT /recruit/position/hits/2 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [PUT] -> [/recruit/position/hits/2] from: 127.0.0.1 costs: 7ms
2023-06-27 08:45:10.231 [http-nio-5000-exec-10] "POST /recruit/user/getID_UserData HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/getID_UserData] from: 127.0.0.1 costs: 9ms
2023-06-27 08:45:10.261 [http-nio-5000-exec-7] "OPTIONS /recruit/application HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/application] from: 127.0.0.1 costs: 0ms
2023-06-27 08:45:10.271 [http-nio-5000-exec-2] "GET /recruit/application HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/application] from: 127.0.0.1 costs: 4ms
2023-06-27 08:45:11.280 [http-nio-5000-exec-5] "GET /recruit/application HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/application] from: 127.0.0.1 costs: 6ms
2023-06-27 08:45:12.923 [http-nio-5000-exec-3] "GET /recruit/application HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/application] from: 127.0.0.1 costs: 5ms
2023-06-27 08:45:26.807 [http-nio-5000-exec-8] "GET /recruit/application HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/application] from: 127.0.0.1 costs: 4ms
2023-06-27 08:45:30.305 [http-nio-5000-exec-9] "GET /recruit/notify HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/notify] from: 127.0.0.1 costs: 8ms
2023-06-27 08:45:33.418 [http-nio-5000-exec-8] "GET /recruit/company/find HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/company/find] from: 127.0.0.1 costs: 3ms
2023-06-27 08:45:33.421 [http-nio-5000-exec-2] "GET /recruit/user/getGroup/21 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/user/getGroup/21] from: 127.0.0.1 costs: 5ms
2023-06-27 08:45:33.422 [http-nio-5000-exec-3] "GET /recruit/category HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/category] from: 127.0.0.1 costs: 7ms
